2.202727919211611152e-04
3.032398526556789875e-04
3.392604703549295664e-04
3.273712063673883677e-04
2.847213763743638992e-04
2.442839031573385000e-04
2.187528443755581975e-04
1.980669185286387801e-04
1.782470353646203876e-04
1.428684045094996691e-04
1.162219195975922048e-04
1.464035594835877419e-04
1.828971144277602434e-04
2.131267974618822336e-04
2.191455714637413621e-04
2.174390974687412381e-04
2.062468702206388116e-04
1.779714366421103477e-04
1.501106162322685122e-04
1.216260789078660309e-04
1.844717771746218204e-04
1.819706230890005827e-04
1.934246974997222424e-04
2.041008410742506385e-04
2.112767542712390423e-04
2.247557858936488628e-04
2.371630980633199215e-04
2.223511401098221540e-04
2.159893920179456472e-04
2.300890628248453140e-04
2.469038590788841248e-04
2.623856707941740751e-04
2.722122299019247293e-04
2.806636621244251728e-04
2.884121204260736704e-04
3.088004887104034424e-04
3.340538823977112770e-04
3.737284860108047724e-04
3.961219626944512129e-04
4.067454719915986061e-04
2.760878996923565865e-04
2.994780370499938726e-04
3.134305588901042938e-04
3.274877381045371294e-04
3.430951910559087992e-04
3.694425104185938835e-04
3.962437913287431002e-04
4.218218382447957993e-04
4.142092948313802481e-04
4.001202760264277458e-04
2.981930156238377094e-04
2.801669179461896420e-04
2.783791860565543175e-04
2.870084135793149471e-04
2.986105100717395544e-04
3.058718284592032433e-04
3.178383922204375267e-04
3.210690047126263380e-04
2.948001783806830645e-04
2.777633781079202890e-04
4.550737212412059307e-04
3.541293554008007050e-04
2.710745611693710089e-04
2.094996598316356540e-04
1.736742560751736164e-04
1.418845204170793295e-04
1.595104404259473085e-04
1.770871895132586360e-04
1.886795944301411510e-04
2.217281726188957691e-04
4.820390895474702120e-04
4.275091050658375025e-04
3.735171630978584290e-04
3.196651232428848743e-04
3.483164182398468256e-04
3.571457637008279562e-04
3.141167399007827044e-04
2.860353270079940557e-04
2.697934978641569614e-04
3.076482680626213551e-04
1.691146317170932889e-04
1.507230190327391028e-04
1.640929840505123138e-04
2.034581848420202732e-04
3.064239863306283951e-04
3.871925582643598318e-04
4.332045500632375479e-04
4.349819209892302752e-04
4.252914513926953077e-04
4.334751865826547146e-04
1.131675744545646012e-04
1.160376996267586946e-04
1.116477869800291955e-04
1.169335810118354857e-04
1.460801722714677453e-04
1.951737358467653394e-04
2.584459434729069471e-04
3.316290967632085085e-04
3.878189891111105680e-04
4.198610549792647362e-04
1.229780842550098896e-03
1.708854804746806622e-03
1.537787262350320816e-03
9.971186518669128418e-04
1.130963210016489029e-03
1.221935031935572624e-03
1.050036633387207985e-03
8.649904048070311546e-04
7.354291738010942936e-04
7.073149317875504494e-04
6.912349490448832512e-04
9.898282587528228760e-04
9.926615748554468155e-04
8.702822960913181305e-04
1.084463554434478283e-03
1.226087217219173908e-03
1.302429242059588432e-03
1.143991132266819477e-03
9.837228571996092796e-04
9.125503711402416229e-04
4.055349272675812244e-04
5.638302536681294441e-04
5.036960938014090061e-04
5.283179925754666328e-04
7.189518655650317669e-04
8.632827084511518478e-04
9.748586453497409821e-04
9.451863006688654423e-04
9.390549967065453529e-04
9.502340690232813358e-04
3.477629797998815775e-04
4.019578045699745417e-04
2.718915638979524374e-04
2.379958314122632146e-04
2.847674186341464520e-04
3.335890651214867830e-04
3.715990751516073942e-04
3.782460989896208048e-04
4.593722987920045853e-04
5.924434517510235310e-04
3.870929067488759756e-04
3.572836285457015038e-04
2.396494965068995953e-04
1.780754537321627140e-04
1.495899050496518612e-04
1.718635176075622439e-04
2.160752337658777833e-04
2.792437153402715921e-04
3.314306959509849548e-04
4.075223405379801989e-04
4.948994610458612442e-04
4.279059648979455233e-04
3.367888857610523701e-04
2.378997596679255366e-04
1.747244969010353088e-04
1.640688860788941383e-04
1.884619268821552396e-04
2.328270056750625372e-04
2.793459862004965544e-04
3.521510807331651449e-04
5.840863450430333614e-04
5.491756019182503223e-04
4.842068883590400219e-04
3.668805002234876156e-04
2.793013118207454681e-04
2.171147061744704843e-04
2.171509258914738894e-04
2.344925887882709503e-04
2.732085704337805510e-04
3.262263489887118340e-04
4.762293247040361166e-04
5.160861182957887650e-04
5.338925984688103199e-04
5.117106484249234200e-04
4.715898830909281969e-04
4.026319948025047779e-04
3.377651446498930454e-04
3.013825335074216127e-04
2.908214228227734566e-04
2.912510535679757595e-04
1.968780125025659800e-04
